course_id,title,headline,category,course_level,published_date,last_updated,course_price,course_language,total_lectures,content_duration,closed_caption,practice_tests,instructors,num_subscribers,num_reviews,rating,url,is_translated,translated_language
2667716,Simply Dutch: Dutch for Beginners,Learn Dutch with Dutch is Easy,lifestyle,Beginner Level,2021-10-13 01:15:56,2023-08-10 00:31:26,$ 206 USD,en,42,3 total hours,True,0,['Ronald Buskens'],165,33,4.48158,https://img-b.edtech.com/course/480x270/2667716_7ca4_4.jpg?secure=fDnCuN2KQiYhzSxXkkqaLw%3D%3D%2C1646828974,YEs,"['es', 'ja']"
460512,Home Business: Step By Step Guide!,Home Business: Don't join the millions that fail. This course will teach you how to ensure your home business succeeds,business,All Levels,2020-08-04 09:01:30,2023-11-09 07:03:14,$ 250 USD,de,22,2 total hours,True,0,['Boomy Tokan'],8491,27,4.5673976,https://img-c.edtech.com/course/480x270/460512_f437_4.jpg,NO,
206850,Crocheting for beginners with crochet projects,From basics to the first project - Right handed version,lifestyle,All Levels,2020-12-14 22:52:24,2023-02-23 08:36:35,$ 180 USD,en,26,3 total hours,True,0,['Agnes Ferenczi'],911,66,4.396727,https://img-c.edtech.com/course/480x270/206850_23ac_4.jpg,Yes,"['pt', 'ja', 'hi']"
3591186,Motor learning in cerebral palsy & home programs-for parents,How to help parents understand and improve their children's motor performance during home excercise programs,health_fitness,All Levels,2020-04-27 16:11:47,2023-03-11 14:02:30,$ 226 USD,en,6,2 total hours,True,0,['Panagiotis Siavelis'],54,16,4.9566255,https://img-c.edtech.com/course/480x270/3591186_c2e9_2.jpg,False,
3621780,Data Science for Business Analytics and Intelligence 2021,Use Google Analytics data to discover ways to unlock valuable business insights.,development,All Levels,2020-03-13 01:57:58,2022-10-23 11:56:48,$ 123 USD,en,8,1 total hour,True,0,['The Click Reader'],731,38,4.138117,https://img-c.edtech.com/course/480x270/3621780_a6d7_2.jpg,YEs,"['ja', 'hi', 'ru']"
2763990,Formation aux soins énergétiques LaHoChi,Une technique énergétique simple et puissante,lifestyle,All Levels,2021-03-18 05:12:58,2022-04-10 19:30:39,$ 282 USD,fr,15,1.5 total hours,False,0,['Nathalie LAURENCE'],21,11,5.0,https://img-b.edtech.com/course/480x270/2763990_7e3c.jpg?secure=TOU44QqTC27Sj-byH_9mUA%3D%3D%2C1646829515,Yes,"['en', 'hi']"
2980686,Online Business – Work from Home,"This course is not taught by a marketing professional but by an accountant who now works online, full time",business,All Levels,2020-05-23 19:41:30,2022-08-07 10:36:45,$ 181 USD,en,37,10 total hours,True,0,['Robert (Bob) Steele'],65672,196,4.584244,https://img-b.edtech.com/course/480x270/2980686_e1cb_2.jpg?secure=L3-w_tmJLixpJT522LhQSw%3D%3D%2C1646822970,No,
2488406,Use Your Mac like a Pro : Be more Effective with your Mac,"Learn to Move Around Mac OS X, Discover untapped features to speed up your workflow and  Automate Common Tasks!",software,All Levels,2021-01-24 13:56:27,2022-12-27 17:04:03,$ 194 USD,en,59,3 total hours,True,0,['Fran Solo'],225,29,4.5598726,https://img-c.edtech.com/course/480x270/2488406_f3c7.jpg,False,
1913652,Customer Retention Strategies - Basic,Customer retention is a strategic process to retain existing customers.,business,Beginner Level,2021-08-23 12:48:48,2023-11-24 22:26:54,$ 265 USD,de,8,31 total mins,True,0,['Management Study Guide'],251,5,3.7936826,https://img-b.edtech.com/course/480x270/1913652_e1e5.jpg?secure=dVn29JGMuZr3a1o6mCBaGw%3D%3D%2C1646823396,YES,"['en', 'hi']"
636054,Better Boards Make For Better Business,Maximizing the contribution of your board of directors to maximize organizational performance,business,All Levels,2021-05-09 01:41:31,2023-07-15 11:50:30,$ 284 USD,no,8,1.5 total hours,True,0,"['Blair Cook CPA, CA MBA Jen Nicholson CPA, CA']",166,21,4.1214232,https://img-c.edtech.com/course/480x270/636054_a0e0_4.jpg,NO,
1459818,Leading Remote or Virtual Teams - A Quick Course,How to Optimize the Effectiveness of Remote or Virtual Teams With Great Team Leadership,business,All Levels,2021-03-26 01:40:48,2022-08-24 16:40:24,$ 155 USD,en,30,2 total hours,True,0,"['Lawrence M. Miller, Institute for Leadership Excellence']",7809,3015,4.431381,https://img-c.edtech.com/course/480x270/1459818_09de_2.jpg,No,
4221614,PSM II : Professional Scrum Master 2 Exam Prep,Get ready for the PSM II by practicing 200 questions with details explanations and obtain your PSM II certification,software,Intermediate Level,2021-09-05 00:13:26,2023-06-24 05:54:31,$ 169 USD,en,0,200 questions,False,5,['Ben DEVILLERS'],57,11,4.323795,https://img-c.edtech.com/course/480x270/4221614_00da.jpg,False,
3375818,"Yoga Alignment: Introduction, Philosophy & Practice","Relax, Destress & Calm your Mind with the most Formative Yoga Style in the World!",health_fitness,Beginner Level,2021-07-18 00:50:07,2023-02-03 05:25:21,$ 135 USD,en,10,1.5 total hours,True,0,['Corinna Kocourek'],523,4,3.8585634,https://img-c.edtech.com/course/480x270/3375818_8a11.jpg,Yes,"['de', 'hi']"
1663222,10 YouTube Marketing Strategies That Make Me 6-Figures,"Learn powerful YouTube marketing strategies for gaining subscribers, leads and customers on YouTube in 2022",marketting,All Levels,2020-08-02 03:06:46,2022-03-31 04:13:56,$ 283 USD,en,12,2 total hours,True,0,['Nik Swami'],2288,446,4.116474,https://img-c.edtech.com/course/480x270/1663222_3d78.jpg,Yes,"['fr', 'de', 'zh']"
622336,Elabora moños y empaques Nivel 1,Aprende a envolver y a decorar tus regalos  ,lifestyle,All Levels,2020-11-13 01:51:34,2023-05-28 14:02:39,$ 156 USD,es,43,3 total hours,True,0,['Academia Pleisi'],294,23,4.4416547,https://img-c.edtech.com/course/480x270/622336_0bff.jpg,YEs,"['en', 'hi']"
1252860,Tudo sobre Yoga (Parte 11 de 12),Material completo do curso de formação de instrutores de yoga (mês 11 de 12) - foco: yogaterapia na terceira idade,health_fitness,All Levels,2021-01-31 00:11:11,2022-09-13 00:43:41,$ 208 USD,pt,46,6 total hours,False,0,['Andreia Torres'],21,9,4.9066706,https://img-c.edtech.com/course/480x270/1252860_86f5_4.jpg,False,
4231474,Electronic Spreadsheet Class 10 I.T. Part - 3,"Conditional Formatting, insert sheets in a spreadsheet, Creating reference to other sheets, Types of cell references",productivity,All Levels,2021-04-15 14:01:37,2022-02-26 06:52:05,$ 264 USD,en,6,1 total hour,False,0,['Prabh Kirpa Classes'],375,0,0.0,https://img-c.edtech.com/course/480x270/4231474_75c3.jpg,Yes,"['es', 'hi']"
2286725,Kettlebell Training PREMIUM,"Learn how to warm up, stretch, workout with a kettlebell, cool down, and how to train safely with the kettlebell",health_fitness,Beginner Level,2021-06-07 01:44:57,2023-02-23 06:50:09,$ 129 USD,de,81,5.5 total hours,False,2,"['Taco Fleur', 'Anna Junghans']",1843,289,4.7106385,https://img-c.edtech.com/course/480x270/2286725_a72e_2.jpg,Ys,"['en', 'hi']"
3398786,Curso de ecualización para músicos,Aprende a usar los ecualizadores desde cero,music,Beginner Level,2020-05-03 13:24:22,2022-04-06 19:14:06,$ 258 USD,es,4,2 total hours,True,0,['Abraham Ramirez'],1786,25,4.3702307,https://img-c.edtech.com/course/480x270/3398786_0bbc_2.jpg,YES,"['en', 'hi']"
2796752,The Inner WOD,How to Take Your CrossFit Training to the Next Level! …learn how Mental Strength is the difference!,health_fitness,Beginner Level,2021-10-23 07:57:32,2023-12-05 20:53:13,$ 161 USD,en,33,3.5 total hours,True,0,['Gregg Swanson'],11,1,1.0,https://img-b.edtech.com/course/480x270/2796752_8ccb.jpg?secure=tOx4onZkoV_uhalMQbiMwA%3D%3D%2C1646827293,Ys,"['es', 'ja', 'fr']"
3601374,Five Ways To Focus- a self-led coaching programme,"A unique programme with key coaching questions, for clarity, and insight. Take positive action to live your best life.",personal_development,All Levels,2021-01-07 05:06:22,2022-11-12 14:02:58,$ 170 USD,en,16,1 total hour,True,0,['Julia Wolfendale'],28,6,5.0,https://img-c.edtech.com/course/480x270/3601374_0d8d.jpg,NO,
2051847,Azure Information Protection User Training,Train Staff to Use AIP in Your Business to Reduce Data Breach Risk,software,Beginner Level,2021-10-30 01:03:45,2023-03-27 21:02:04,$ 160 USD,en,24,34 total mins,True,0,['James Ratcliffe'],2054,15,3.7375562,https://img-c.edtech.com/course/480x270/2051847_01f9.jpg,YES,"['es', 'de', 'fr']"
1140056,Indian Cooking - Dinner on the Spice Route (Chicken Vindaloo,"Learn - Spices 101, Chicken Vindaloo, Butternut Squash, Muttar Basmati Pilaf, Kidney Beans Kachumba, Gajar Ka Halwa,Chai",lifestyle,All Levels,2020-08-23 17:05:03,2022-10-07 18:01:05,$ 116 USD,en,13,2 total hours,True,0,"[""Ayesha D'Mello""]",162,21,4.234308,https://img-b.edtech.com/course/480x270/1140056_e3bc.jpg?secure=HrS_GNGj3Csi3zWjhPueqw%3D%3D%2C1646829005,YEs,"['ja', 'ru', 'fr']"
3804880,Le basi della chitarra professionale.,Triadi e Quadriadi;  Come studiarle e come utilizzarle,music,Intermediate Level,2020-09-26 12:20:32,2022-07-23 07:58:42,$ 141 USD,it,8,1 total hour,False,0,['Paco Martucci'],29,8,4.4809527,https://img-b.edtech.com/course/480x270/3804880_44ba_3.jpg?secure=BA8Tyi3Q2t9UnKJSAGafhw%3D%3D%2C1646830547,True,"['en', 'hi']"
1324368,Schritt für Schritt Hundefotografie im Freien,"Lerne, wie du das perfekte Foto deines besten Freundes im Freien aufnimmst!",photography,Beginner Level,2020-11-25 19:51:06,2023-01-15 22:27:25,$ 238 USD,de,16,2.5 total hours,False,0,['Tobias Gawrisch'],258,35,4.669215,https://img-c.edtech.com/course/480x270/1324368_7118_3.jpg,YES,"['en', 'hi']"
1521110,How To Create A Website With Wordpress From Scratch,Wordpress Site Creation - Learn How To Create Your Own Website From Scratch Using Wordpress Without Knowing Development,development,All Levels,2021-09-28 16:23:44,2023-05-14 18:06:09,$ 117 USD,en,24,3.5 total hours,True,0,"['Sorin Constantin', 'Emily S. Lima']",7700,89,4.1875496,https://img-c.edtech.com/course/480x270/1521110_649c.jpg,YES,"['pt', 'ja', 'fr']"
2206142,Create Powerful Crystal Grids for High Vibrations,"Learn how to create simple and powerful Crystal Grids to raise the vibration of your life, home & space",lifestyle,All Levels,2021-06-08 15:39:52,2022-10-04 00:37:26,$ 131 USD,en,17,2 total hours,True,0,['Melissa Habibi'],1120,250,4.8128567,https://img-c.edtech.com/course/480x270/2206142_ca41_2.jpg,False,
3365114,Crie Imagens e Vídeos para Redes e Mídias Sociais de Graça,"Crie Imagens, Vídeos e Páginas Web de Graça para compartilhar nas redes e mídias sociais usando o Adobe Spark",marketting,All Levels,2021-01-12 23:25:31,2023-12-22 17:46:53,$ 239 USD,pt,42,4.5 total hours,True,0,"['Paulo Andrade, Ph.D.', 'Caroll Bulcão']",654,42,4.945446,https://img-b.edtech.com/course/480x270/3365114_3b22_2.jpg?secure=jJJxelJ-mVRKfmQXThZBrQ%3D%3D%2C1646828477,YES,"['en', 'hi']"
328386,Google Analytics Certification - Become Analytics Certified!,How to Pass the Google Analytics Certification Exam Quickly & Become Google Analytics Certified. No Experience Required!,marketting,All Levels,2021-04-09 22:40:32,2022-07-18 02:26:53,$ 194 USD,en,25,2.5 total hours,True,1,['Daragh Walsh'],99331,15612,4.4156885,https://img-c.edtech.com/course/480x270/328386_6809_11.jpg,NO,
3091924,Crime & Terrorism in Aviation,History of Crime & Terrorism in Aviation - Lessons learned & countermeasures implemented.,personal_development,Intermediate Level,2020-07-07 07:59:49,2022-12-12 02:08:26,$ 143 USD,en,7,1.5 total hours,True,0,['Farhan Hashemi'],85,37,4.330455,https://img-b.edtech.com/course/480x270/3091924_f370_2.jpg?secure=WGli0htuk5x-eDVMyPx4jA%3D%3D%2C1646825515,NO,
2210516,Análise de Dados com Tabela Dinâmica Excel - Curso Completo,Aprenda fazer Análise de Dados com Tabela Dinâmica e Gráficos Dinâmicos no Excel para aumentar sua produtividade.,productivity,All Levels,2020-11-01 16:55:55,2022-08-11 14:42:57,$ 199 USD,pt,51,4.5 total hours,True,0,['Jilson Rodrigues'],545,150,4.059449,https://img-c.edtech.com/course/480x270/2210516_8308_3.jpg,False,
900920,〜デザイナーの頭の中、大公開〜　企画を「１枚の紙」で、伝えきる。,明日、企画を通したいかた必見。デザイナー・アートディレクターと一緒に、課題を整理し、アイデアをスッキリ、クッキリ伝える力を磨いてみませんか？,design,All Levels,2020-01-19 07:04:10,2022-03-07 16:31:08,$ 205 USD,ja,26,3 total hours,False,0,['大森 剛'],13224,3103,4.0854316,https://img-b.edtech.com/course/480x270/900920_cd28.jpg?secure=7necnSNvgQIoHxJS_tE1fQ%3D%3D%2C1646826767,NO,
2750830,"Node.js, Express, MongoDB Bootcamp 2022 - with Real Projects","Master Node, Express & MongoDB by building real-world apps with Authentication, File Uploads, WebScrapping, Deployment..",development,All Levels,2020-04-30 20:11:22,2022-12-05 06:08:18,$ 178 USD,en,98,14.5 total hours,True,0,['Ghulam Abbas'],8683,228,4.1559553,https://img-c.edtech.com/course/480x270/2750830_b492_2.jpg,No,
742572,iPhone App Development: Create a Spotify Clone,Stream your music collection and learn how to play and control music on iOS. An epic course to make your own Spotify,development,All Levels,2021-10-24 23:35:55,2022-11-28 14:38:53,$ 193 USD,en,48,4 total hours,True,0,['Grant Klimaytys'],12279,252,4.7431912,https://img-c.edtech.com/course/480x270/742572_f366_2.jpg,YEs,"['pt', 'ja', 'de']"
1657612,"White Tiger Qigong for Pain-free Shoulders, Wrist, & Fingers","An online Course of dynamic Qigong exercises to stretch, strengthen and eliminate pain in target areas",health_fitness,All Levels,2021-02-10 18:36:57,2023-06-18 02:43:05,$ 128 USD,en,21,1.5 total hours,True,0,['Tevia Feng'],152,15,4.719858,https://img-b.edtech.com/course/480x270/1657612_11b6.jpg?secure=XmPc_863bKmh1yAocV7iTw%3D%3D%2C1646827107,YES,['es']
2251212,プリローンチコンテンツの作り方 - プロダクトローンチの価値提供,プリローンチコンテンツとは、プロダクトローンチの前に送る3本の動画のことです。本コースでは、プリローンチコンテンツの種類やビデオコンテンツのリソース、事例をご紹介していきます。,marketting,All Levels,2020-01-21 15:47:15,2023-10-22 03:36:24,$ 190 USD,ja,8,34 total mins,False,0,"['石崎力也 (RIKIYA ISHIZAKI)', 'あずさ 鈴木']",44,1,5.0,https://img-b.edtech.com/course/480x270/2251212_e8f2_2.jpg?secure=xZA8GyHNb9R2XlNKStTRMQ%3D%3D%2C1646828745,Yes,"['en', 'hi']"
3875578,Stressmanagement für Frauen,Stress aus femininer Sicht,health_fitness,All Levels,2021-11-18 16:44:24,2023-04-07 17:31:33,$ 280 USD,de,7,2 total hours,False,0,['Karolin Damm'],3,1,4.5,https://img-c.edtech.com/course/480x270/3875578_219a_2.jpg,NO,
1164928,Ganho de massa magra para veganos,Bases científicas e nutricionais do ganho de massa muscular com foco na dieta sem alimentos de origem animal,health_fitness,Intermediate Level,2020-12-21 06:00:25,2023-12-21 00:06:08,$ 260 USD,pt,38,2.5 total hours,False,0,['Andreia Torres'],85,29,4.718917,https://img-c.edtech.com/course/480x270/1164928_5814_2.jpg,Yes,"['en', 'hi']"
544674,Xero Online Bookkeeping,"Learn how to use  Xero, the leading online accounting software to perform several essential bookkeeping tasks.",finance,All Levels,2020-09-24 08:35:29,2022-06-11 19:10:42,$ 197 USD,af,61,7 total hours,True,0,['Lisa Newton'],1731,526,3.730188,https://img-b.edtech.com/course/480x270/544674_aa7c_4.jpg?secure=6O-QZxUpj2OwO1VD6iKeJg%3D%3D%2C1646823480,NO,
3820498,"Healthy Desserts: Vegan, Plant Based, Low Sugar, Dairy Free","Easy desserts that are vegan, low sugar, dairy free, healthy, and minimally processed. Many recipes are also oil free.",health_fitness,All Levels,2021-02-07 13:56:16,2023-04-06 13:20:12,$ 234 USD,en,13,30 total mins,True,0,['Virtual Vegan Creations'],5,0,0.0,https://img-b.edtech.com/course/480x270/3820498_a9eb.jpg?secure=wo5XxuZAHiM9r_p1hQTHhA%3D%3D%2C1646827333,False,
4231076,Practical Instructional Design for eLearning,Learn about the real tasks that instructional designers perform on a daily basis!,teaching,All Levels,2020-03-13 08:46:46,2022-08-31 12:26:11,$ 121 USD,en,38,41 total mins,True,0,['Meghaa Shah'],56,13,4.2558794,https://img-c.edtech.com/course/480x270/4231076_0f2e.jpg,Ys,"['ja', 'ru', 'fr']"
1652424,Adobe XD ile Kendi Mobil Uygulamanı Tasarla,"""A'dan Z'ye"" Adobe XD (Experience Design) ile Instagram Klonu ve Kendi Mobil Uygulamanı Tasarlamaya Ne Dersin?",design,All Levels,2021-10-27 14:50:04,2023-06-08 12:03:32,$ 155 USD,tr,30,2.5 total hours,False,0,"['Rıza Furkan Şahin', 'Mezinto Akademi']",251,53,4.1925335,https://img-c.edtech.com/course/480x270/1652424_d42f_4.jpg,True,"['en', 'hi']"
757900,Canva for Beginners - Create a Book Cover Graphic Design,Learn Canva and graphic design to create stunning book covers and ebooks with Canva today.,design,Beginner Level,2021-07-25 04:35:44,2023-11-30 10:01:19,$ 175 USD,en,15,2 total hours,True,0,"['Jeremy Deighan', 'Concept Courses \u206f\u206f\u206f\u206f\u206f']",9976,76,4.605965,https://img-c.edtech.com/course/480x270/757900_4a95_3.jpg,NO,
1362742,Ultimate Instagram Marketing Course - Everything Instagram,Learn everything you need to know about Instagram Marketing and how you can grow a successful Instagram Account,marketting,All Levels,2021-02-15 14:34:28,2023-01-14 05:40:56,$ 252 USD,en,30,2 total hours,False,0,['Dr. Mike Bandar'],852,143,4.2640567,https://img-b.edtech.com/course/480x270/1362742_64bb_3.jpg?secure=EoakUGN5v4yIf4lfnAIL4w%3D%3D%2C1646827949,YES,"['pt', 'de']"
3290424,MacroEconomics for Beginners 2021,Nature & Scope of MacroEconomics in 160 minutes,teaching,Beginner Level,2021-11-21 20:45:44,2023-06-15 02:27:30,$ 285 USD,en,31,3 total hours,True,1,['Sourabh Shukla'],10401,31,4.14447,https://img-c.edtech.com/course/480x270/3290424_c0f4_2.jpg,No,
2636348,Professional PCB Fabrication For Everyone,"Learn How to Manufacture Top Quality (PCB) Boards saving Time, Money and Effort by PCBWay",software,All Levels,2020-12-19 18:57:02,2023-12-23 18:31:19,$ 177 USD,en,11,1 total hour,True,0,"['Educational Engineering Team', 'Ashraf Said']",7887,117,3.610867,https://img-b.edtech.com/course/480x270/2636348_3fc3_4.jpg?secure=0-0qPcVndA56y_YRCs_yUw%3D%3D%2C1646824464,Yes,"['pt', 'zh', 'fr']"
3631624,How To Start And Run A Successful Drone Business,"Learn from someone who started, ran, and then sold an aerial photography business",business,Beginner Level,2020-04-11 02:41:40,2023-07-23 20:15:48,$ 224 USD,en,23,2.5 total hours,False,0,['Ben Lovegrove'],131,25,4.242081,https://img-c.edtech.com/course/480x270/3631624_0123.jpg,NO,
705808,Engineering Design in Autodesk Inventоr,Guide to working in Autodesk Inventor,design,Beginner Level,2020-02-10 04:30:14,2023-07-31 20:03:20,$ 112 USD,af,11,1.5 total hours,True,0,['Dmytro Zinoviev'],78,13,4.4700904,https://img-b.edtech.com/course/480x270/705808_7cf1_2.jpg?secure=PfXavBImhQX6sIANrWtrMQ%3D%3D%2C1646826500,NO,
4379168,Adobe After Effects - Быстрый Старт.,Изучение редактирования динамических изображений. Разработка анимации и создание различных эффектов.,photography,Intermediate Level,2021-11-25 05:21:57,2023-07-05 21:50:38,$ 112 USD,ru,10,5.5 total hours,False,0,['Александр Палеолог'],6,0,0.0,https://img-b.edtech.com/course/480x270/4379168_e293_3.jpg?secure=FFaoUb-UZ8jblqH9rhIf5w%3D%3D%2C1646830021,False,
2560844,Learn and Master Git & Github from zero to Hero,Master git & github from scratch,development,All Levels,2020-11-12 04:22:40,2023-08-26 21:56:15,$ 271 USD,en,54,4 total hours,True,0,['Yas web'],5172,38,3.843407,https://img-c.edtech.com/course/480x270/2560844_4dbe.jpg,True,"['pt', 'zh', 'fr']"
4561864,Columbian Wood Therapy Course - Maderoterapia,Learn how to use Columbian Wood Therapy to help your clients reduce cellulite and melt fat.,health_fitness,Beginner Level,2020-03-06 00:24:44,2022-11-20 09:00:57,$ 285 USD,en,49,2.5 total hours,True,0,['Sarah Leanne'],88,1,5.0,https://img-c.edtech.com/course/480x270/4561864_c7af_2.jpg,No,
512170,QuickBooks 2015 Enterprise|Basics to Pro Practical Training,"QuickBooks Enterprise Solutions: Accountant 15.0  [""You cannot create experience. You must undergo it."" — Albert Camus]",finance,All Levels,2021-01-23 22:34:23,2023-05-29 06:51:43,$ 266 USD,en,52,3 total hours,False,0,['eTraining Firm'],67,12,3.4263752,https://img-c.edtech.com/course/480x270/512170_9e3f_4.jpg,False,
831484,Music Theory - Make Chord Progressions EASY,Make better beats using 4 chord progressions,music,Beginner Level,2021-10-23 20:03:22,2022-06-12 13:37:29,$ 272 USD,en,17,1 total hour,True,0,"['Joseph Evans', 'Matt']",2267,36,4.0923386,https://img-c.edtech.com/course/480x270/831484_bff9_20.jpg,YEs,"['pt', 'es']"
3097590,Practical Cyber Threat Hunting,Purple Team Techniques Part 1 Threat Hunting,software,All Levels,2021-11-07 15:57:16,2022-03-15 05:34:35,$ 152 USD,en,39,7.5 total hours,False,0,['M. Alparslan Akyıldız'],970,121,3.5037763,https://img-b.edtech.com/course/480x270/3097590_068d_2.jpg?secure=jRoQQNweQGK_57Lwo8WKFw%3D%3D%2C1646824458,NO,
3353014,【世界で8万人が受講：Python for Finance】Pythonを使って学ぶ現代ファイナンス理論と実践,ポートフォリオ理論、コーポレートファイナンス、資本資産評価モデル（CAPM）、デリバティブの値決め、モンテカルロシミュレーションといった内容を中心に、Pwcなどで活躍した講師が理論と実践に基づき解説します。,finance,All Levels,2021-09-06 02:49:36,2022-06-07 02:53:51,$ 251 USD,ja,109,8 total hours,False,0,"['365 Careers', '大橋 亮太']",2857,330,4.208618,https://img-c.edtech.com/course/480x270/3353014_4307.jpg,Yes,"['en', 'hi']"
857132,"Cursive Penmanship: Learn the art, improve your handwriting","Learn and practice the endangered art of cursive and in doing so, improve your handwriting in all dimensions",design,All Levels,2020-01-14 23:48:13,2022-12-15 04:15:17,$ 223 USD,en,60,1 total hour,True,0,['Katie Kormanik'],2847,100,4.605037,https://img-c.edtech.com/course/480x270/857132_18f5_4.jpg,No,
3704838,"Beer & Food: The best ways to serve, taste and combine beer",The best course for relevant tips and tricks about beer treatment and tasting beer to put in practice today!,lifestyle,All Levels,2021-08-11 19:15:15,2022-10-07 07:53:09,$ 192 USD,en,14,31 total mins,True,0,['Beer Training'],24,9,4.3081007,https://img-b.edtech.com/course/480x270/3704838_72ae.jpg?secure=Ox_1qkA0GfIl8pjt3ojliQ%3D%3D%2C1646829080,Ys,"['pt', 'es', 'de']"
4062650,Influencer Marketing Mastery 2022,How to connect with your target audience and become an influencer & build a loyal tribe with massive business success !,marketting,Beginner Level,2020-04-15 07:17:59,2023-10-17 14:54:28,$ 255 USD,en,15,1 total hour,True,0,"['Henry Zhang', 'Henry Zhang Support']",14633,32,4.4990325,https://img-c.edtech.com/course/480x270/4062650_4a74_4.jpg,NO,
1189754,Español Intensivo - Intensive Spanish Course for Beginners,Master all the ins and outs of the Spanish language.,teaching,Beginner Level,2021-02-09 14:03:19,2022-02-09 23:05:13,$ 196 USD,en,240,25 total hours,False,0,['Kamil Pakula'],715,104,4.3623257,https://img-c.edtech.com/course/480x270/1189754_eea1_2.jpg,Yes,"['pt', 'es', 'ja']"
1082818,SEO Training Course 2018: Proven SEO & Link building Tactics,"To Get Rank #1 on Google, Learn SEO that works. Search Engine Optimization for Newbies, Business Owner, Web Developers.",marketting,All Levels,2020-02-27 05:01:33,2023-04-12 06:43:55,$ 259 USD,en,116,7 total hours,True,0,['Habib Rehman'],3215,378,4.5086355,https://img-c.edtech.com/course/480x270/1082818_89c5_17.jpg,No,
3050646,Reiki healing - techniques & methods of self-healing,"Heal yourself, your body and chakras with Reiki energy and be healthy!",lifestyle,Beginner Level,2021-03-19 09:32:25,2023-05-22 18:26:19,$ 145 USD,en,29,2.5 total hours,True,0,['Astro Salus Education Ltd Marta Pyrchala-Zarzycka'],42,6,4.4381404,https://img-c.edtech.com/course/480x270/3050646_3cd4_2.jpg,Yes,"['ja', 'hi', 'ru']"
4351752,Constitution of India (Important Articles discussed),Specially for Law Students (विशेष रूप से कानून के छात्रों के लिए),teaching,All Levels,2021-09-24 01:55:29,2022-09-17 01:49:57,$ 136 USD,en,6,1.5 total hours,False,0,['Prateek Sharma'],1,0,0.0,https://img-b.edtech.com/course/480x270/4351752_08bb_2.jpg?secure=0ZWeZ6E6a1Al1nLdXPfwoQ%3D%3D%2C1646831449,NO,
2102850,CMA Exam1 in Depth Review-Variance Analysis& Flexible Budget,Comprehensive coverage of IMA part #1 exam  Section C -Performance Management-Flexible Budget &Responsibility Accounting,business,Intermediate Level,2020-06-15 11:51:32,2023-10-26 00:25:30,$ 260 USD,en,13,1.5 total hours,False,1,['Dr. John Daniel Mclellan'],17,4,4.3364754,https://img-b.edtech.com/course/480x270/2102850_ff85_4.jpg?secure=WmO_Lx3ZhyeLeY5Y4v40FQ%3D%3D%2C1646823419,Yes,"['de', 'hi', 'ru']"
2544159,Aprenda desenho realista com materiais básicos!,"Aprenda o necessário para começar no desenho realista, mesmo sem nenhum conhecimento sobre desenho.",lifestyle,Intermediate Level,2020-12-09 16:47:17,2023-04-03 07:52:03,$ 106 USD,pt,15,3 total hours,True,0,['Matheus Brito'],152,33,4.233422,https://img-c.edtech.com/course/480x270/2544159_819f_6.jpg,True,"['en', 'hi']"
2591038,Creativity Course by a Creativity Coach | Art & Innovation,"Creativity & Innovation for Innovators, Artists, Entrepreneurs, Writers, & Students - By a Professional Creativity Coach",personal_development,All Levels,2020-04-28 15:24:39,2023-10-16 15:10:21,$ 167 USD,en,197,18 total hours,True,0,['Gabriel Wallace'],1449,159,4.6277723,https://img-c.edtech.com/course/480x270/2591038_dd74.jpg,False,
2312254,MasterCAM Multi-Axis Programming,"MasterCAM 2-Axis,3-Axis,4-Axis and 5- Axis Programming",design,All Levels,2020-02-05 21:24:01,2022-06-06 06:17:07,$ 182 USD,en,61,7.5 total hours,True,0,['Swaylen CAD I CAM I CAE  Expert'],336,35,3.9620159,https://img-b.edtech.com/course/480x270/2312254_e20f.jpg?secure=Bov-Qp0SQiJwjvDIh-xUTA%3D%3D%2C1646826421,NO,
931598,3D Face Modeling for Beginners using Autodesk Maya,Learn modeling faster,design,Beginner Level,2021-12-17 00:57:51,2022-02-12 19:27:38,$ 182 USD,no,17,2.5 total hours,True,0,['Saptarshi Roy'],142,24,4.0901775,https://img-c.edtech.com/course/480x270/931598_17cd.jpg,YEs,"['en', 'hi']"
4355948,Solve Reading Problems with Phonics,A Strong Phonics-First Approach For Teaching Reading and Spelling,teaching,Beginner Level,2020-01-13 21:46:22,2022-09-24 16:53:12,$ 155 USD,en,6,5.5 total hours,False,0,['Janice Porter'],5,0,0.0,https://img-c.edtech.com/course/480x270/4355948_8f39_3.jpg,YES,"['pt', 'es', 'ja']"
3440722,Curso de FreeStyle - Original Barber - Hair - Barbe,Aprenda a técnica freestyle e tenha oportunidade de se aperfeiçoar,lifestyle,All Levels,2020-12-20 15:47:59,2023-06-21 14:29:26,$ 297 USD,de,8,1 total hour,True,0,['Ivan da Silva Pinheiro'],26,12,4.505415,https://img-b.edtech.com/course/480x270/3440722_9cc2.jpg?secure=bpqBeW19IfJxpm01X0iXFA%3D%3D%2C1646829507,True,"['en', 'hi']"
